,SAMPLE_ID,Q12,Q18,Q24,Q26_001,Q40_001_UNIT1,Q40_001_UNIT2,Q66
377,10105981.0,1.0,10.0,10.0,15.0,15.0,-1.0,6.0
378,10105996.0,1.0,2.0,2.0,4.0,5.0,-1.0,3.0
379,10106061.0,1.0,10.0,10.0,10.0,10.0,-1.0,3.0
380,10106076.0,1.0,19.0,19.0,1.0,20.0,-1.0,4.0
381,10106086.0,1.0,99.0,6.0,99.0,10.0,-1.0,1.0
382,10106091.0,1.0,10.0,10.0,10.0,10.0,-1.0,2.0
383,10106116.0,3.0,6.0,6.0,6.0,6.0,-1.0,1.0
384,10106176.0,1.0,13.0,13.0,13.0,7.0,-1.0,5.0
385,10106201.0,1.0,2.0,2.0,2.0,2.0,-1.0,3.0
386,10106221.0,1.0,10.0,10.0,10.0,1.0,-1.0,2.0
387,10106226.0,1.0,6.0,6.0,6.0,99.0,-1.0,2.0
388,10106236.0,1.0,1.0,99.0,3.0,3.0,-1.0,1.0
389,10106286.0,1.0,20.0,-1.0,1.0,2.0,-1.0,1.0
390,10106316.0,1.0,0.0,1.0,1.0,1.0,-1.0,2.0
391,10106321.0,1.0,12.0,10.0,5.0,2.0,-1.0,2.0
392,10106406.0,1.0,15.0,15.0,1.0,15.0,-1.0,2.0
393,10106416.0,1.0,12.0,12.0,12.0,8.0,-1.0,2.0
394,10106431.0,1.0,99.0,-1.0,99.0,5.0,-1.0,1.0
395,10106451.0,1.0,14.0,16.0,14.0,10.0,-1.0,1.0
396,10106481.0,1.0,9.0,9.0,5.0,1.0,-1.0,5.0
397,10106501.0,1.0,99.0,99.0,99.0,99.0,-1.0,2.0
398,10106526.0,1.0,7.0,7.0,7.0,99.0,-1.0,5.0
399,10106541.0,1.0,30.0,30.0,15.0,15.0,-1.0,1.0
400,10106566.0,1.0,26.0,26.0,1.0,3.0,-1.0,2.0
401,10106716.0,1.0,5.0,5.0,5.0,10.0,-1.0,1.0
402,10106731.0,1.0,99.0,4.0,99.0,99.0,99.0,1.0
403,10106746.0,1.0,20.0,20.0,5.0,4.0,-1.0,2.0
404,10106761.0,1.0,25.0,25.0,99.0,99.0,-1.0,1.0
405,10106781.0,1.0,8.0,15.0,15.0,10.0,99.0,3.0
406,10106806.0,1.0,15.0,15.0,15.0,15.0,-1.0,4.0
407,10106816.0,1.0,5.0,1.0,8.0,2.0,-1.0,4.0
408,10106821.0,1.0,6.0,8.0,1.0,99.0,-1.0,3.0
409,10106856.0,1.0,15.0,15.0,10.0,10.0,-1.0,5.0
410,10106901.0,1.0,7.0,7.0,7.0,99.0,9.0,6.0
411,10106926.0,1.0,15.0,15.0,15.0,1.0,-1.0,2.0
412,10106956.0,1.0,10.0,10.0,10.0,10.0,-1.0,2.0
413,10107041.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0
414,10107051.0,1.0,1.0,40.0,2.0,-1.0,-1.0,2.0
415,10107071.0,1.0,7.0,7.0,7.0,10.0,-1.0,2.0
416,10107091.0,1.0,7.0,7.0,7.0,7.0,-1.0,3.0
417,10107116.0,1.0,99.0,99.0,99.0,8.0,-1.0,1.0
418,10107136.0,1.0,4.0,4.0,4.0,4.0,-1.0,2.0
419,10107181.0,1.0,10.0,2.0,5.0,99.0,-1.0,2.0
420,10107191.0,1.0,8.0,8.0,8.0,8.0,-1.0,4.0
421,10107201.0,1.0,3.0,3.0,6.0,-1.0,-1.0,3.0
422,10107206.0,1.0,9.0,9.0,4.0,9.0,-1.0,1.0
423,10107226.0,1.0,6.0,-1.0,99.0,99.0,-1.0,1.0
424,10107266.0,1.0,9.0,9.0,9.0,10.0,-1.0,4.0
425,10107271.0,1.0,99.0,99.0,99.0,99.0,-1.0,1.0
426,10107306.0,1.0,17.0,17.0,17.0,17.0,-1.0,4.0
427,10107316.0,99.0,2.0,2.0,2.0,99.0,99.0,1.0
428,10107331.0,1.0,99.0,99.0,99.0,99.0,-1.0,1.0
429,10107346.0,1.0,3.0,-1.0,29.0,5.0,-1.0,2.0
430,10107511.0,3.0,5.0,5.0,5.0,2.0,-1.0,2.0
431,10107541.0,1.0,2.0,2.0,15.0,5.0,-1.0,2.0
432,10107566.0,1.0,5.0,99.0,99.0,99.0,-1.0,1.0
433,10107581.0,1.0,20.0,20.0,20.0,10.0,-1.0,2.0
434,10107631.0,1.0,12.0,99.0,12.0,12.0,-1.0,4.0
435,10107636.0,1.0,1.0,1.0,1.0,1.0,-1.0,4.0
436,10107646.0,1.0,19.0,19.0,7.0,1.0,-1.0,1.0
437,10107651.0,1.0,12.0,12.0,0.0,8.0,-1.0,1.0
438,10107696.0,1.0,99.0,-1.0,99.0,-1.0,-1.0,1.0
439,10107706.0,1.0,11.0,11.0,11.0,11.0,11.0,1.0
440,10107736.0,1.0,12.0,12.0,12.0,8.0,-1.0,1.0
441,10107751.0,1.0,15.0,3.0,3.0,15.0,-1.0,1.0
442,10107766.0,1.0,8.0,8.0,4.0,8.0,-1.0,1.0
443,10107771.0,1.0,15.0,3.0,3.0,5.0,-1.0,2.0
444,10107781.0,1.0,7.0,99.0,3.0,5.0,-1.0,2.0
445,10107791.0,1.0,28.0,20.0,20.0,10.0,10.0,3.0
446,10107851.0,1.0,10.0,10.0,1.0,10.0,-1.0,2.0
447,10107856.0,1.0,5.0,5.0,8.0,10.0,15.0,2.0
448,10107876.0,1.0,3.0,5.0,10.0,15.0,-1.0,2.0
449,10107906.0,1.0,3.0,3.0,13.0,13.0,-1.0,2.0
450,10107921.0,1.0,12.0,12.0,5.0,12.0,16.0,3.0
451,10107961.0,1.0,5.0,4.0,99.0,7.0,-1.0,1.0
452,10107966.0,1.0,15.0,15.0,15.0,2.0,-1.0,2.0
453,10107971.0,1.0,9.0,9.0,9.0,4.0,12.0,4.0
454,10107976.0,1.0,8.0,1.0,8.0,3.0,-1.0,2.0
455,10107986.0,1.0,15.0,15.0,1.0,15.0,-1.0,2.0
456,10107996.0,1.0,2.0,0.0,10.0,10.0,-1.0,2.0
457,10108046.0,1.0,63.0,13.0,13.0,13.0,-1.0,2.0
458,10108056.0,1.0,8.0,8.0,8.0,5.0,-1.0,2.0
459,10108081.0,1.0,25.0,15.0,12.0,25.0,99.0,4.0
460,10108091.0,1.0,20.0,-1.0,3.0,5.0,-1.0,1.0
461,10108096.0,1.0,25.0,25.0,2.0,20.0,-1.0,1.0
462,10108116.0,1.0,5.0,5.0,99.0,5.0,-1.0,1.0
463,10108121.0,1.0,10.0,10.0,6.0,10.0,-1.0,1.0
464,10108141.0,1.0,16.0,16.0,16.0,5.0,-1.0,2.0
465,10108171.0,1.0,10.0,10.0,10.0,10.0,-1.0,2.0
466,10108176.0,1.0,8.0,5.0,5.0,99.0,-1.0,1.0
467,10108196.0,1.0,2.0,2.0,12.0,12.0,-1.0,2.0
468,10108241.0,1.0,15.0,15.0,15.0,15.0,-1.0,2.0
469,10108286.0,1.0,19.0,-1.0,10.0,19.0,-1.0,1.0
470,10108291.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
471,10108321.0,1.0,1.0,1.0,10.0,10.0,6.0,1.0
472,10108351.0,1.0,15.0,15.0,15.0,5.0,-1.0,2.0
473,10108401.0,1.0,11.0,11.0,99.0,99.0,-1.0,2.0
474,10108406.0,1.0,1.0,1.0,1.0,4.0,-1.0,2.0
475,10108416.0,1.0,3.0,15.0,99.0,25.0,-1.0,1.0
476,10108421.0,99.0,99.0,7.0,99.0,99.0,-1.0,1.0
477,10108426.0,1.0,1.0,1.0,4.0,2.0,-1.0,4.0
478,10108431.0,1.0,6.0,6.0,20.0,3.0,15.0,2.0
479,10108446.0,2.0,10.0,9.0,10.0,2.0,99.0,5.0
480,10108471.0,2.0,15.0,-1.0,15.0,15.0,-1.0,1.0
481,10108476.0,1.0,10.0,-1.0,10.0,15.0,-1.0,1.0
482,10108501.0,1.0,1.0,1.0,10.0,5.0,-1.0,3.0
483,10108506.0,1.0,10.0,10.0,10.0,10.0,-1.0,5.0
484,10108516.0,1.0,12.0,-1.0,12.0,12.0,99.0,2.0
485,10108551.0,1.0,5.0,5.0,9.0,2.0,13.0,2.0
486,10108561.0,1.0,12.0,12.0,12.0,12.0,-1.0,2.0
487,10108571.0,1.0,10.0,10.0,5.0,2.0,-1.0,2.0
488,10108581.0,1.0,3.0,3.0,3.0,3.0,30.0,3.0
489,10108601.0,1.0,3.0,-1.0,20.0,10.0,-1.0,3.0
490,10108616.0,1.0,7.0,7.0,5.0,5.0,-1.0,2.0
491,10108621.0,1.0,10.0,-1.0,5.0,99.0,-1.0,1.0
492,10108661.0,1.0,8.0,8.0,15.0,12.0,-1.0,2.0
493,10108671.0,1.0,15.0,-1.0,10.0,22.0,-1.0,2.0
494,10108701.0,1.0,4.0,4.0,5.0,99.0,99.0,3.0
495,10108746.0,1.0,5.0,5.0,99.0,99.0,-1.0,1.0
496,10108761.0,1.0,1.0,1.0,1.0,1.0,-1.0,4.0
497,10108786.0,1.0,1.0,1.0,10.0,10.0,-1.0,3.0
498,10108801.0,1.0,9.0,9.0,25.0,19.0,-1.0,2.0
499,10108836.0,1.0,1.0,1.0,20.0,10.0,-1.0,2.0
500,10108876.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0
501,10108896.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0
502,10108901.0,1.0,7.0,7.0,99.0,10.0,-1.0,1.0
503,10108921.0,1.0,20.0,20.0,5.0,10.0,15.0,2.0
504,10108966.0,1.0,4.0,4.0,6.0,7.0,-1.0,2.0
505,10109031.0,1.0,5.0,5.0,10.0,10.0,-1.0,3.0
506,10109041.0,1.0,4.0,-1.0,1.0,3.0,-1.0,3.0
507,10109056.0,1.0,3.0,-1.0,2.0,2.0,16.0,2.0
508,10109081.0,1.0,7.0,7.0,20.0,20.0,8.0,3.0
509,10109091.0,1.0,30.0,-1.0,15.0,8.0,-1.0,2.0
510,10109106.0,1.0,3.0,3.0,99.0,3.0,-1.0,1.0
511,10109141.0,1.0,17.0,17.0,17.0,5.0,-1.0,3.0
512,10109166.0,1.0,10.0,10.0,9.0,15.0,-1.0,5.0
513,10109171.0,1.0,19.0,19.0,0.0,15.0,3.0,5.0
514,10109176.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0
515,10109181.0,1.0,10.0,-1.0,99.0,4.0,-1.0,4.0
516,10109206.0,1.0,5.0,5.0,20.0,20.0,-1.0,1.0
517,10109236.0,1.0,99.0,10.0,5.0,8.0,-1.0,2.0
518,10109256.0,1.0,13.0,20.0,10.0,15.0,-1.0,1.0
519,10109266.0,1.0,2.0,-1.0,99.0,-1.0,-1.0,1.0
520,10109276.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0
521,10109296.0,1.0,4.0,4.0,6.0,1.0,-1.0,1.0
522,10109311.0,1.0,10.0,10.0,6.0,23.0,-1.0,5.0
523,10109331.0,1.0,0.0,0.0,99.0,6.0,-1.0,3.0
524,10109336.0,1.0,2.0,99.0,99.0,15.0,1.0,4.0
525,10109351.0,1.0,12.0,12.0,3.0,2.0,-1.0,2.0
526,10109361.0,1.0,2.0,2.0,10.0,8.0,15.0,2.0
527,10109366.0,1.0,5.0,3.0,3.0,6.0,-1.0,5.0
528,10109381.0,1.0,11.0,11.0,15.0,10.0,17.0,2.0
529,10109391.0,1.0,6.0,6.0,6.0,10.0,-1.0,4.0
530,10109401.0,1.0,10.0,-1.0,3.0,2.0,-1.0,3.0
531,10109426.0,1.0,5.0,5.0,5.0,99.0,-1.0,1.0
532,10109446.0,1.0,14.0,14.0,7.0,5.0,6.0,2.0
533,10109451.0,1.0,1.0,1.0,1.0,10.0,20.0,3.0
534,10109461.0,1.0,45.0,15.0,25.0,12.0,-1.0,1.0
535,10109466.0,1.0,99.0,1.0,99.0,99.0,-1.0,1.0
536,10109526.0,1.0,3.0,3.0,10.0,6.0,20.0,5.0
537,10109531.0,1.0,7.0,1.0,19.0,2.0,10.0,5.0
538,10109556.0,1.0,18.0,7.0,1.0,10.0,-1.0,3.0
539,10109561.0,1.0,13.0,13.0,2.0,3.0,20.0,3.0
540,10109581.0,99.0,6.0,6.0,0.0,6.0,10.0,6.0
541,10109611.0,1.0,10.0,10.0,35.0,3.0,-1.0,2.0
542,10109616.0,1.0,5.0,5.0,25.0,15.0,-1.0,4.0
543,10109636.0,1.0,2.0,-1.0,15.0,99.0,99.0,4.0
544,10109656.0,1.0,13.0,13.0,7.0,5.0,10.0,5.0
545,10109666.0,1.0,5.0,-1.0,5.0,5.0,-1.0,4.0
546,10109706.0,1.0,20.0,-1.0,20.0,3.0,-1.0,2.0
547,10109726.0,1.0,2.0,2.0,7.0,2.0,-1.0,5.0
548,10109751.0,1.0,1.0,-1.0,7.0,1.0,7.0,6.0
549,10109766.0,1.0,15.0,5.0,2.0,10.0,99.0,1.0
550,10109771.0,1.0,15.0,-1.0,15.0,8.0,-1.0,3.0
551,10109781.0,1.0,17.0,99.0,99.0,99.0,-1.0,1.0
552,10109816.0,1.0,7.0,-1.0,7.0,21.0,7.0,2.0
553,10109821.0,1.0,1.0,1.0,99.0,99.0,-1.0,3.0
554,10109826.0,1.0,99.0,-1.0,3.0,4.0,-1.0,1.0
555,10109831.0,1.0,4.0,15.0,20.0,99.0,-1.0,1.0
556,10109846.0,3.0,20.0,20.0,7.0,1.0,-1.0,2.0
557,10109856.0,1.0,4.0,99.0,11.0,3.0,-1.0,2.0
558,10109861.0,1.0,30.0,30.0,25.0,10.0,25.0,2.0
559,10109866.0,1.0,1.0,5.0,15.0,10.0,-1.0,1.0
560,10109931.0,1.0,11.0,3.0,99.0,2.0,-1.0,1.0
561,10109956.0,1.0,1.0,1.0,1.0,1.0,-1.0,4.0
562,10109966.0,1.0,25.0,25.0,99.0,25.0,25.0,1.0
563,10109986.0,1.0,1.0,1.0,5.0,3.0,-1.0,4.0
564,10110011.0,1.0,21.0,21.0,11.0,16.0,-1.0,2.0
565,10110016.0,1.0,15.0,15.0,7.0,7.0,-1.0,3.0
566,10110021.0,1.0,10.0,10.0,2.0,5.0,-1.0,3.0
567,10110036.0,1.0,3.0,3.0,6.0,10.0,-1.0,3.0
568,10110041.0,1.0,3.0,2.0,1.0,1.0,-1.0,3.0
569,10110046.0,1.0,10.0,6.0,15.0,15.0,-1.0,2.0
570,10110051.0,1.0,21.0,21.0,7.0,10.0,-1.0,1.0
571,10110071.0,1.0,6.0,6.0,6.0,5.0,-1.0,3.0
572,10110086.0,1.0,10.0,10.0,99.0,14.0,-1.0,2.0
573,10110091.0,1.0,20.0,20.0,99.0,3.0,-1.0,2.0
574,10110096.0,1.0,10.0,-1.0,1.0,20.0,-1.0,1.0
575,10110101.0,1.0,99.0,99.0,99.0,99.0,-1.0,2.0
576,10110111.0,1.0,4.0,4.0,12.0,15.0,-1.0,2.0
577,10110116.0,1.0,14.0,-1.0,2.0,14.0,-1.0,1.0
578,10110146.0,1.0,25.0,10.0,5.0,8.0,-1.0,2.0
579,10110151.0,1.0,5.0,5.0,6.0,16.0,-1.0,3.0
580,10110156.0,1.0,7.0,7.0,7.0,7.0,-1.0,3.0
581,10110176.0,1.0,6.0,6.0,8.0,10.0,-1.0,2.0
582,10110186.0,1.0,2.0,2.0,4.0,3.0,10.0,3.0
583,10110236.0,1.0,2.0,-1.0,99.0,10.0,-1.0,1.0
584,10110251.0,1.0,2.0,2.0,99.0,99.0,-1.0,1.0
585,10110256.0,1.0,7.0,7.0,7.0,10.0,20.0,2.0
586,10110261.0,1.0,8.0,8.0,5.0,20.0,-1.0,1.0
587,10110266.0,1.0,30.0,-1.0,99.0,3.0,-1.0,1.0
588,10110271.0,1.0,10.0,-1.0,99.0,6.0,99.0,1.0
589,10110296.0,1.0,15.0,99.0,1.0,-1.0,-1.0,3.0
590,10110301.0,1.0,45.0,45.0,54.0,1.0,-1.0,2.0
591,10110321.0,1.0,2.0,2.0,10.0,10.0,-1.0,3.0
592,10110346.0,1.0,28.0,20.0,50.0,2.0,-1.0,2.0
593,10110351.0,1.0,10.0,99.0,6.0,-1.0,-1.0,2.0
594,10110366.0,1.0,10.0,10.0,99.0,99.0,-1.0,1.0
595,10110376.0,1.0,15.0,15.0,5.0,2.0,-1.0,3.0
596,10110381.0,1.0,42.0,2.0,3.0,-1.0,-1.0,2.0
597,10110396.0,1.0,15.0,15.0,3.0,99.0,-1.0,2.0
598,10110401.0,1.0,20.0,1.0,5.0,3.0,-1.0,2.0
599,10110411.0,1.0,12.0,12.0,6.0,11.0,-1.0,1.0
600,10110456.0,1.0,20.0,20.0,5.0,2.0,-1.0,3.0
601,10110461.0,1.0,8.0,8.0,4.0,4.0,-1.0,2.0
602,10110466.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0
603,10110476.0,1.0,52.0,10.0,15.0,10.0,-1.0,4.0
604,10110481.0,1.0,12.0,12.0,5.0,12.0,-1.0,1.0
605,10110516.0,1.0,2.0,2.0,15.0,15.0,-1.0,3.0
606,10110531.0,1.0,18.0,10.0,99.0,18.0,-1.0,3.0
607,10110541.0,1.0,5.0,5.0,5.0,5.0,-1.0,3.0
608,10110576.0,1.0,1.0,15.0,2.0,12.0,-1.0,2.0
609,10110581.0,1.0,4.0,4.0,4.0,4.0,-1.0,4.0
610,10110591.0,1.0,10.0,10.0,10.0,4.0,-1.0,3.0
611,10110601.0,1.0,20.0,-1.0,12.0,13.0,-1.0,1.0
612,10110611.0,1.0,4.0,4.0,2.0,15.0,20.0,5.0
613,10110626.0,1.0,15.0,15.0,6.0,10.0,-1.0,4.0
614,10110631.0,1.0,15.0,12.0,9.0,3.0,-1.0,1.0
615,10110636.0,1.0,4.0,15.0,2.0,15.0,-1.0,1.0
616,10110641.0,1.0,99.0,99.0,6.0,6.0,-1.0,1.0
617,10110656.0,1.0,3.0,4.0,20.0,8.0,-1.0,2.0
618,10110666.0,1.0,10.0,7.0,10.0,99.0,4.0,3.0
619,10110676.0,1.0,7.0,4.0,7.0,7.0,99.0,2.0
620,10110691.0,1.0,6.0,6.0,6.0,6.0,-1.0,3.0
621,10110731.0,1.0,20.0,20.0,4.0,2.0,-1.0,3.0
622,10110751.0,1.0,1.0,1.0,3.0,99.0,-1.0,2.0
623,10110766.0,1.0,20.0,-1.0,30.0,30.0,-1.0,4.0
624,10110806.0,1.0,99.0,-1.0,5.0,4.0,-1.0,1.0
625,10110821.0,1.0,25.0,-1.0,15.0,2.0,-1.0,1.0
626,10110851.0,1.0,20.0,7.0,3.0,4.0,-1.0,1.0
627,10110941.0,1.0,2.0,2.0,2.0,2.0,-1.0,3.0
628,10110946.0,1.0,16.0,-1.0,5.0,1.0,-1.0,2.0
629,10110961.0,1.0,5.0,3.0,6.0,1.0,-1.0,1.0
630,10110981.0,1.0,3.0,-1.0,12.0,-1.0,-1.0,1.0
631,10110986.0,1.0,20.0,20.0,20.0,10.0,-1.0,2.0
632,10111011.0,1.0,14.0,-1.0,2.0,99.0,-1.0,4.0
633,10111021.0,1.0,2.0,2.0,9.0,9.0,-1.0,2.0
634,10111026.0,1.0,40.0,-1.0,11.0,9.0,-1.0,4.0
635,10111031.0,1.0,20.0,20.0,1.0,16.0,-1.0,3.0
636,10111036.0,1.0,99.0,10.0,10.0,6.0,-1.0,1.0
637,10111051.0,1.0,35.0,2.0,1.0,15.0,-1.0,2.0
638,10111131.0,1.0,30.0,-1.0,-1.0,15.0,-1.0,1.0
639,10111176.0,2.0,10.0,10.0,10.0,10.0,-1.0,5.0
640,10111216.0,1.0,10.0,-1.0,15.0,10.0,-1.0,1.0
641,10111226.0,1.0,3.0,-1.0,6.0,15.0,-1.0,2.0
642,10111251.0,2.0,10.0,-1.0,3.0,99.0,-1.0,4.0
643,10111281.0,3.0,15.0,15.0,36.0,10.0,-1.0,2.0
644,10111286.0,1.0,8.0,8.0,6.0,3.0,-1.0,3.0
645,10111291.0,1.0,12.0,12.0,12.0,12.0,20.0,1.0
646,10111301.0,1.0,7.0,-1.0,7.0,1.0,5.0,2.0
647,10111321.0,1.0,99.0,2.0,1.0,1.0,-1.0,2.0
648,10111331.0,1.0,1.0,-1.0,7.0,7.0,-1.0,2.0
649,10111336.0,1.0,40.0,-1.0,1.0,-1.0,-1.0,1.0
650,10111371.0,1.0,1.0,1.0,6.0,5.0,-1.0,1.0
651,10111386.0,2.0,16.0,16.0,16.0,8.0,25.0,3.0
652,10111431.0,1.0,2.0,2.0,10.0,15.0,20.0,2.0
653,10111446.0,1.0,99.0,5.0,5.0,10.0,-1.0,1.0
654,10111451.0,1.0,4.0,4.0,12.0,12.0,-1.0,1.0
655,10111456.0,1.0,4.0,4.0,4.0,99.0,-1.0,4.0
656,10111461.0,1.0,7.0,7.0,7.0,7.0,15.0,4.0
657,10111471.0,1.0,99.0,-1.0,99.0,10.0,-1.0,1.0
658,10111476.0,1.0,99.0,7.0,20.0,5.0,-1.0,1.0
659,10111491.0,1.0,1.0,1.0,5.0,20.0,-1.0,3.0
660,10111506.0,1.0,13.0,13.0,13.0,13.0,-1.0,3.0
661,10111536.0,1.0,20.0,20.0,8.0,20.0,-1.0,2.0
662,10111551.0,1.0,20.0,20.0,20.0,4.0,-1.0,1.0
663,10111596.0,1.0,3.0,3.0,99.0,-1.0,-1.0,1.0
664,10111611.0,1.0,20.0,20.0,20.0,15.0,-1.0,2.0
665,10111626.0,99.0,7.0,-1.0,5.0,1.0,-1.0,3.0
666,10111636.0,1.0,40.0,40.0,40.0,17.0,-1.0,1.0
667,10111671.0,1.0,99.0,99.0,99.0,99.0,-1.0,2.0
668,10111676.0,1.0,6.0,-1.0,30.0,10.0,-1.0,1.0
669,10111766.0,1.0,99.0,99.0,99.0,99.0,-1.0,1.0
670,10111796.0,1.0,99.0,-1.0,99.0,99.0,-1.0,2.0
671,10111826.0,1.0,7.0,99.0,99.0,-1.0,-1.0,1.0
672,10111846.0,1.0,25.0,99.0,99.0,1.0,-1.0,1.0
673,10111856.0,1.0,4.0,4.0,20.0,10.0,-1.0,1.0
674,10111861.0,1.0,10.0,10.0,10.0,-1.0,-1.0,1.0
675,10111866.0,1.0,20.0,99.0,99.0,99.0,-1.0,1.0
676,10111871.0,1.0,8.0,-1.0,99.0,-1.0,-1.0,1.0
677,10111876.0,1.0,5.0,5.0,5.0,8.0,-1.0,2.0
678,10111881.0,1.0,2.0,-1.0,15.0,5.0,-1.0,1.0
679,10111996.0,1.0,7.0,99.0,7.0,1.0,-1.0,6.0
680,10112046.0,1.0,10.0,-1.0,10.0,99.0,-1.0,1.0
681,10112056.0,2.0,10.0,10.0,10.0,10.0,-1.0,3.0
682,10112101.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0
683,10112116.0,1.0,99.0,99.0,99.0,-1.0,-1.0,2.0
684,10112121.0,1.0,20.0,3.0,6.0,10.0,-1.0,1.0
685,10112126.0,1.0,31.0,99.0,31.0,3.0,-1.0,2.0
686,10112156.0,1.0,4.0,4.0,1.0,3.0,-1.0,1.0
687,10112161.0,1.0,4.0,1.0,2.0,5.0,-1.0,1.0
688,10112176.0,1.0,99.0,-1.0,99.0,99.0,-1.0,1.0
689,10112181.0,1.0,9.0,9.0,18.0,99.0,2.0,1.0
690,10112191.0,1.0,24.0,10.0,6.0,24.0,-1.0,1.0
691,10112231.0,1.0,10.0,10.0,12.0,15.0,-1.0,3.0
692,10112241.0,1.0,8.0,8.0,7.0,8.0,-1.0,3.0
693,10112266.0,1.0,4.0,4.0,4.0,99.0,-1.0,1.0
694,10112281.0,1.0,26.0,4.0,26.0,16.0,-1.0,2.0
695,10112291.0,1.0,10.0,-1.0,10.0,3.0,-1.0,4.0
696,10112296.0,1.0,5.0,6.0,6.0,6.0,-1.0,1.0
697,10112316.0,1.0,20.0,20.0,15.0,15.0,-1.0,2.0
698,10112356.0,1.0,4.0,4.0,99.0,4.0,-1.0,2.0
699,10112366.0,1.0,10.0,10.0,1.0,-1.0,-1.0,2.0
700,10112386.0,1.0,16.0,16.0,16.0,16.0,-1.0,1.0
701,10112411.0,1.0,11.0,11.0,11.0,11.0,7.0,3.0
702,10112441.0,1.0,14.0,14.0,14.0,-1.0,-1.0,1.0
703,10112461.0,99.0,20.0,-1.0,20.0,5.0,-1.0,1.0
704,10112476.0,1.0,16.0,16.0,16.0,2.0,-1.0,2.0
705,10112491.0,1.0,10.0,10.0,5.0,10.0,-1.0,2.0
706,10112496.0,1.0,1.0,2.0,99.0,-1.0,-1.0,1.0
707,10112531.0,1.0,16.0,2.0,4.0,5.0,-1.0,1.0
708,10112631.0,1.0,6.0,6.0,6.0,4.0,-1.0,1.0
709,10112641.0,1.0,17.0,17.0,7.0,10.0,-1.0,3.0
710,10112651.0,1.0,27.0,27.0,5.0,5.0,7.0,1.0
711,10112691.0,1.0,17.0,14.0,1.0,12.0,-1.0,1.0
712,10112701.0,1.0,1.0,-1.0,8.0,8.0,-1.0,2.0
713,10112736.0,1.0,32.0,15.0,4.0,10.0,-1.0,1.0
714,10112751.0,1.0,33.0,2.0,99.0,4.0,-1.0,1.0
715,10112761.0,1.0,3.0,-1.0,3.0,99.0,-1.0,1.0
716,10112766.0,1.0,11.0,11.0,1.0,11.0,-1.0,3.0
717,10112771.0,1.0,99.0,99.0,99.0,-1.0,-1.0,1.0
718,10112781.0,1.0,15.0,-1.0,6.0,5.0,-1.0,2.0
719,10112786.0,1.0,10.0,10.0,8.0,6.0,-1.0,2.0
720,10112791.0,1.0,10.0,16.0,3.0,7.0,5.0,1.0
721,10112801.0,1.0,2.0,2.0,1.0,-1.0,-1.0,1.0
722,10112806.0,1.0,20.0,-1.0,10.0,10.0,-1.0,2.0
723,10112816.0,1.0,3.0,12.0,10.0,2.0,-1.0,1.0
724,10112836.0,1.0,37.0,14.0,37.0,11.0,-1.0,2.0
725,10112856.0,1.0,7.0,3.0,10.0,5.0,-1.0,3.0
726,10112861.0,1.0,3.0,99.0,3.0,99.0,99.0,1.0
727,10112866.0,1.0,10.0,10.0,15.0,99.0,-1.0,2.0
728,10112896.0,1.0,2.0,2.0,10.0,3.0,-1.0,2.0
729,10112906.0,1.0,4.0,9.0,9.0,9.0,-1.0,1.0
730,10112921.0,1.0,10.0,10.0,10.0,10.0,-1.0,1.0
731,10112931.0,1.0,21.0,20.0,20.0,8.0,-1.0,4.0
732,10112946.0,1.0,7.0,3.0,17.0,8.0,-1.0,1.0
733,10112951.0,1.0,10.0,10.0,10.0,10.0,-1.0,2.0
734,10112961.0,1.0,7.0,7.0,7.0,5.0,-1.0,1.0
735,10112971.0,1.0,2.0,2.0,99.0,20.0,-1.0,3.0
736,10112976.0,1.0,15.0,15.0,10.0,1.0,-1.0,1.0
737,10113001.0,1.0,15.0,2.0,99.0,99.0,-1.0,1.0
738,10113016.0,1.0,1.0,1.0,1.0,99.0,-1.0,1.0
739,10113036.0,1.0,6.0,6.0,6.0,6.0,-1.0,6.0
740,10113071.0,1.0,4.0,-1.0,4.0,4.0,6.0,3.0
741,10113076.0,1.0,5.0,5.0,5.0,5.0,10.0,4.0
742,10113086.0,1.0,10.0,19.0,1.0,30.0,-1.0,2.0
743,10113116.0,1.0,3.0,3.0,3.0,1.0,-1.0,3.0
744,10113121.0,1.0,15.0,4.0,10.0,2.0,-1.0,6.0
745,10113126.0,1.0,1.0,1.0,26.0,15.0,-1.0,1.0
746,10113131.0,1.0,2.0,1.0,6.0,19.0,28.0,2.0
747,10113146.0,1.0,8.0,8.0,6.0,99.0,-1.0,5.0
748,10113151.0,1.0,1.0,1.0,1.0,2.0,-1.0,3.0
749,10113156.0,2.0,4.0,4.0,10.0,6.0,15.0,6.0
750,10113166.0,1.0,9.0,-1.0,99.0,2.0,99.0,1.0
751,10113176.0,1.0,15.0,18.0,15.0,5.0,-1.0,2.0
752,10113186.0,1.0,15.0,-1.0,15.0,15.0,13.0,2.0
